Mod:Item:MetaData, Localized Name
forbiddenmagicre:mob_crystal:0, entity.EntityGiantBrainyZombie.name Imprinting Crystal
forbiddenmagicre:mob_crystal:0, entity.EntityEldritchGuardian.name Imprinting Crystal
forbiddenmagicre:mob_crystal:0, entity.EntityWisp.name Imprinting Crystal
forbiddenmagicre:mob_crystal:0, entity.EntityFireBat.name Imprinting Crystal
forbiddenmagicre:mob_crystal:0, entity.tainted.EntityTaintCrawler.name Imprinting Crystal
forbiddenmagicre:mob_crystal:0, entity.tainted.EntityTaintSwarm.name Imprinting Crystal
forbiddenmagicre:mob_crystal:0, Wolf Imprinting Crystal
forbiddenmagicre:mob_crystal:0, Creeper Imprinting Crystal
forbiddenmagicre:mob_crystal:0, Blaze Imprinting Crystal
forbiddenmagicre:dragon_slayer, Sword of the Dragonslayer
forbiddenmagicre:purifying_shovel, Shovel of the Purifier
forbiddenmagicre:ring_nutrition, Ring of Nutrition
forbiddenmagicre:crystal_scribing_tools, Crystal Scribing Tools
forbiddenmagicre:black_rose, Umbral Rose
forbiddenmagicre:black_rose_bush, Umbral Rosebush
forbiddenmagicre:arcane_cake, Arcane Cake
forbiddenmagicre:sapling_tainted, Tainted Sapling
forbiddenmagicre:leaves_tainted, Tainted Leaves
forbiddenmagicre:log_tainted, Tainted Log
forbiddenmagicre:tainted_stone, Tainted Stone
forbiddenmagicre:tainted_brick, Tainted Brick
forbiddenmagicre:taint_planks, Tainted Plank
forbiddenmagicre:wrath_cage, Wrath Cage
forbiddenmagicre:netherstar_block, Nether Star Block
forbiddenmagicre:eldritch_orb, Eldritch Blood Orb
forbiddenmagicre:blood_rapier, Rapier of the Strix
forbiddenmagicre:scribe_blood, Bloody Scrivener's Tools
sharetome:sharing_tome, Tome of Shared Knowledge
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:keybutton:0, Drawer Key Button
storagedrawers:keybutton:1, Concealment Key Button
storagedrawers:keybutton:2, Personal Key Button
storagedrawers:keybutton:3, Quantify Key Button
storagedrawers:compdrawers, Compacting Drawer
storagedrawers:controller, Drawer Controller
storagedrawers:controllerslave, Controller Slave
storagedrawers:trim:0, Oak Trim
storagedrawers:trim:1, Spruce Trim
storagedrawers:trim:2, Birch Trim
storagedrawers:trim:3, Jungle Trim
storagedrawers:trim:4, Acacia Trim
storagedrawers:trim:5, Dark Oak Trim
storagedrawers:customdrawers:0, Framed Drawer
storagedrawers:customdrawers:1, Framed Drawers 1x2
storagedrawers:customdrawers:2, Framed Drawers 2x2
storagedrawers:customdrawers:3, Framed Half Drawers 1x2
storagedrawers:customdrawers:4, Framed Half Drawers 2x2
storagedrawers:customtrim, Framed Trim
storagedrawers:framingtable, Framing Table
storagedrawers:upgrade_template, Upgrade Template
storagedrawers:upgrade_storage:0, Storage Upgrade (I)
storagedrawers:upgrade_storage:1, Storage Upgrade (II)
storagedrawers:upgrade_storage:2, Storage Upgrade (III)
storagedrawers:upgrade_storage:3, Storage Upgrade (IV)
storagedrawers:upgrade_storage:4, Storage Upgrade (V)
storagedrawers:upgrade_one_stack, Storage Downgrade
storagedrawers:upgrade_status:0, Status Upgrade (I)
storagedrawers:upgrade_status:1, Status Upgrade (II)
storagedrawers:upgrade_void, Void Upgrade
storagedrawers:upgrade_conversion, Conversion Upgrade
storagedrawers:upgrade_creative:0, Creative Storage Upgrade
storagedrawers:upgrade_creative:1, Creative Vending Upgrade
storagedrawers:upgrade_redstone:0, Redstone Upgrade
storagedrawers:upgrade_redstone:1, Redstone Max Upgrade
storagedrawers:upgrade_redstone:2, Redstone Min Upgrade
storagedrawers:drawer_key, Drawer Key
storagedrawers:shroud_key, Concealment Key
storagedrawers:personal_key, Personal Key
storagedrawers:quantify_key, Quantify Key
storagedrawers:tape, Packing Tape
tg:helmet_light, Helm of Light
tg:chestplate_light, Chestplate of Light
tg:leggins_light, Leggins of Light
tg:boots_light, Boots of Light
tg:belt_light, Belt of Light
tg:sword_light, Sword of Light
tg:axe_light, Axe of Light
tg:hoe_light, Hoe of Light
tg:pickaxe_light, Pickaxe of Light
tg:shovel_light, Shovel of Light
tg:shears_light, Shears of Light
tg:helmet_shade, Shaded Helmet
tg:chestplate_shade, Shaded Chestplate
tg:leggins_shade, Shaded Leggins
tg:boots_shade, Shaded Boots
tg:belt_shade, Shaded Belt
tg:sword_shade, Shaded Sword
tg:axe_shade, Shaded Axe
tg:hoe_shade, Shaded Hoe
tg:pickaxe_shade, Shaded Pickaxe
tg:shovel_shade, Shaded Shovel
tg:shears_shade, Shaded Shears
tg:sword_primal, Primal Sword
tg:axe_primal, Primal Axe
tg:hammer_primal, Primal Hammer
tg:helmet_primal, Primal Helmet
tg:chestplate_primal, Primal Chestplate
tg:leggins_primal, Primal Leggins
tg:boots_primal, Primal Boots
tg:helmet_primal_up, Primal Helmet Upgraded
tg:chestplate_primal_up, Primal Chestplate Upgraded
tg:leggins_primal_up, Primal Leggins Upgraded
tg:boots_primal_up, Primal Boots Upgraded
tg:tool_gemcutter, Gemcutter's Tools
tg:yarn, Yarn
tg:yarn_gold, Golden Yarn
tg:yarn_thanium, Thauminium Yarn
tg:yarn_magic, Magic Yarn
tg:yarn_light, Yarn of Light
tg:yarn_shade, Shaded Yarn
tg:yarn_ether, Ether Yarn
tg:yarn_void, Void Yarn
tg:fabric_decorated, Decorated Fabric
tg:fabric_enchanted, Enchanted Fabric
tg:fabric_light, Fabric of Light
tg:fabric_shade, Shaded Fabric
tg:fabric_void, Void Fabric
tg:fabric_bewitched, Bewitched Fabric
tg:fabric_volatile, Volatile Fabric
tg:wolf_hide, Wolf Hide
tg:ingot_light, Ingot of Light
tg:ingot_shade, Shaded Ingot
tg:nugget_light, Nugget of Light
tg:nugget_shade, Shaded Nugget
tg:oval_crystal_air, Oval Crystal (Aer)
tg:oval_crystal_earth, Oval Crystal (Terra)
tg:oval_crystal_fire, Oval Crystal (Ignis)
tg:oval_crystal_water, Oval Crystal (Aqua)
tg:oval_crystal_order, Oval Crystal (Ordo)
tg:oval_crystal_entropy, Oval Crystal (Perditio)
tg:sharped_crystal_air, Sharped Crystal (Aer)
tg:sharped_crystal_earth, Sharped Crystal (Terra)
tg:sharped_crystal_fire, Sharped Crystal (Ignis)
tg:sharped_crystal_water, Sharped Crystal (Aqua)
tg:sharped_crystal_order, Sharped Crystal (Ordo)
tg:sharped_crystal_entropy, Sharped Crystal (Perditio)
tg:crystal_dust, Crystal Dust
tg:ash, Ash
tg:pouch_magic_1, Magic Pouch
tg:pouch_magic_2, Enchanted Pouch
tg:pouch_magic_3, Bewitched Pouch
tg:pouch_hungry_magic_1, Hungry Magic Pouch
tg:pouch_hungry_magic_2, Hungry Enchanted Pouch
tg:pouch_hungry_magic_3, Hungry Bewitched Pouch
tg:pouch_ender, Ender Pouch
tg:pouch_void, Void Pouch
tg:pouch_lense, Lense Pouch
tg:scythe_thaum, Thaumium Scythe
tg:scythe_void, Void Scythe
tg:scythe_light, Scythe of Light
tg:scythe_shade, Shaded Scythe
tg:fortified_glass_shard, Fortified Glass Shard
tg:cache_compass, Seeker Amulet
tg:shade_rose_bush_seed, Shade Rose Bush Seed
tg:shade_rose_seed, Shade Rose Seed
tg:shade_petal, Shade Rose Petal
tg:light_rose_bush_seed, Light Rose Bush Seed
tg:light_rose_seed, Light Rose Seed
tg:light_petal, Light Rose Petal
tg:lense_blank, Blank Lense
tg:lense_night_vision, Night Vision Lense
tg:lense_echo_loc, Echo Loc Lense
tg:lense_death_gaze, Death Gaze Lense
tg:lense_fire, Fire Lense
tg:lense_knockback, Knockback Lense
tg:lense_decay, Decay Lense
tg:tg, item.tg.name
tg:block_light, Block of Light Metal
tg:block_shade, Shaded Metal Block
tg:ore_light, Light Ore
tg:ore_shade, Shaded Ore
tg:spinning_wheel, Spinning Wheel
tg:terramorfer, Terramorfer
tg:gemcutter, Cutting Table
tg:extruder, Thaumic Extruder
tg:extruder_up, Upgraded Thaumic Extruder
tg:blast_furnace, Infernal Blast Furnace
tg:ageing_stone, Ageing Stone
tg:dechantment_table, Dechantment Table
tg:fortified_glass, Fortified Glass
tg:fortified_glass_pane, Fortified Glass Pane
tg:statue, Statue
tg:dummy, Dummy Block
tg:ancient_sarcophagus, Ancient Sarcophagus
tg:ancient_cache, Ancient Cache
tg:stabilizer_1, Ancient Holder
tg:eye, Eye of the Ancient
tg:book_holder, Book Holder
tg:stabilizer_2, Pillar of Creation
tg:spire, Greater Spire
tg:part_stab_1, Ancient Holder Blank
tg:lamp, Holder
tg:part_stab_2, Pillar of Creation Blank
tg:obsidian_ph, tile.obsidian_ph.name
tg:soul_sand_ph, tile.soul_sand_ph.name
tg:nether_bricks_ph, tile.nether_bricks_ph.name
tg:stab_1_ph, tile.stab_1_ph.name
tg:stab_2_ph, tile.stab_2_ph.name
tg:eye_ph, tile.eye_ph.name
tg:spire_ph, tile.spire_ph.name
tg:teleportator, Teleportator
tg:teleportator_core, Spatial Matrix
tg:teleportator_frame, Limiting Contour
tg:teleportator_floor, Platform
tg:teleportator_core_ph, tile.teleportator_core_ph.name
tg:teleportator_frame_ph, tile.teleportator_frame_ph.name
tg:teleportator_floor_ph, tile.teleportator_floor_ph.name
tg:shade_rose_bush, Shade Rose Bush
tg:shade_rose, Shade Rose
tg:light_rose_bush, Light Rose Bush
tg:light_rose, Light Rose
tg:ench_obs, Enchanted Obsidian
tg:ench_obs_dummy, Enchanted Obsidian
tg:eldrich_core, Pocket Eldrich
tg:lit_eldrich_core, Pocket Eldrich
thaumcomp:sealconnector, Golem Seal Connector
thaumicperiphery:pauldron, Pauldron
thaumicperiphery:pauldron_repulsion, Pauldron of Repulsion
thaumicperiphery:malignant_heart, Malignant Heart
thaumicperiphery:magic_quiver, Conjurer's Quiver
thaumicperiphery:vis_phylactery, Vis Phylactery
thaumicrestoration:block_reinforced, Thaumium Plated Stone
thaumicrestoration:block_greatwood, Greatwood Block
thaumicrestoration:block_greatwood_framed, Thaumium Framed Greatwood
thaumicrestoration:block_infuser, Crystal Infuser
thaumicrestoration:block_adv_recharge_pedestal, Advanced Vis Recharge Pedestal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_crystal:0, Obsidian Edged Essentia Crystal
thaumicrestoration:block_obsidian, Terra Infused Obsidian
thaumicrestoration:block_paving_aer, Paving Stone of Permeability
thaumicrestoration:item_primal_modulator, Primal Modulator
thaumicrestoration:item_ingot:0, Air Infused Thaumium
thaumicrestoration:item_ingot:1, Fire Infused Thaumium
thaumicrestoration:item_ingot:2, Water Infused Thaumium
thaumicrestoration:item_ingot:3, Earth Infused Thaumium
thaumicrestoration:item_ingot:4, Order Infused Thaumium
thaumicrestoration:item_ingot:5, Entropy Infused Thaumium
thaumicrestoration:item_plate:0, Air Infused Thaumium Plate
thaumicrestoration:item_plate:1, Fire Infused Thaumium Plate
thaumicrestoration:item_plate:2, Water Infused Thaumium Plate
thaumicrestoration:item_plate:3, Earth Infused Thaumium Plate
thaumicrestoration:item_plate:4, Order Infused Thaumium Plate
thaumicrestoration:item_plate:5, Entropy Infused Thaumium Plate
thaumicrestoration:item_witherring, Wither Protection Ring
thaumicrestoration:item_lighter, item.item_lighter.name
thaumicrestoration:item_shard, Colorful Curiosity
thaumicrestoration:item_bucket:0, Infinite Water Bucket
thaumicrestoration:item_toast, Thaumic Toast
thaumicterminal:item_part:0, Arcane Terminal
thaumictinkerer:funnel, Essentia Funnel
thaumictinkerer:dissimulation, Dissimulation Block
thaumictinkerer:transvector_interface, Transvector Interface
thaumictinkerer:transvector_dislocator, Transvector Dislocator
thaumictinkerer:repairer, Thaumic Restorer
thaumictinkerer:magnet, Kinetic Attractor
thaumictinkerer:mob_magnet, Corporeal Attractor
thaumictinkerer:osmotic_enchanter, Osmotic Enchanter
thaumictinkerer:enchantment_pillar, Enchanting Pillar
thaumictinkerer:animation_tablet, Dynamism Tablet
thaumictinkerer:black_quartz_block, Black Quartz Block
thaumictinkerer:summoner, Tablet of Necromancy
thaumictinkerer:ichor_block, Ichor Block
thaumictinkerer:bedrock_portal, Bedrock Portal
thaumictinkerer:warp_gate, Celestial Gateway
thaumictinkerer:share_book, Tome of Knowledge Sharing
thaumictinkerer:black_quartz, Smokey Quartz
thaumictinkerer:cleaning_talisman, Cleansing Charm
thaumictinkerer:connector, Transvector Binder
thaumictinkerer:soul_mould, Soul Mould
thaumictinkerer:energetic_nitor, Energetic Nitor
thaumictinkerer:gas_shadow_item, Shadow Gas Phial
thaumictinkerer:gas_light_item, Light Gas Phial
thaumictinkerer:gas_remover, Gas Remover
thaumictinkerer:spellbinding_cloth, Spellbinding Cloth
thaumictinkerer:experience_charm, XP Talisman
thaumictinkerer:blood_sword, Cursed Spirit's Blade
thaumictinkerer:mob_aspect, Mob Aspect
thaumictinkerer:condensed_mob_aspect, Condensed Mob Aspect
thaumictinkerer:kamiresource:0, Ender Shard
thaumictinkerer:kamiresource:1, Nether Shard
thaumictinkerer:kamiresource:2, Ichor
thaumictinkerer:kamiresource:3, Ichorium Ingot
thaumictinkerer:kamiresource:4, Ichor Cloth
thaumictinkerer:kamiresource:5, Ichorium Nugget
thaumictinkerer:proto_clay, Proto Clay
thaumictinkerer:focus_pouch, Ichorcloth Pouch
thaumictinkerer:placement_mirror, Worldshaper's Looking Glass
thaumictinkerer:cat_amulet, Feline Amulet
thaumictinkerer:ichorium_axe, Ichorium Axe
thaumictinkerer:ichorium_sword, Ichorium Sword
thaumictinkerer:ichorium_shovel, Ichorium Shovel
thaumictinkerer:ichorium_pick, Ichorium Pickaxe
thaumictinkerer:ichorium_pick_adv, Awakened Ichorium Pickaxe
thaumictinkerer:ichorium_axe_adv, Awakened Ichorium Axe
thaumictinkerer:ichorium_shovel_adv, Awakened Ichorium Shovel
thaumictinkerer:ichorium_sword_adv, Awakened Ichorium Sword
thaumictinkerer:ichor_helm, Ichorcloth Cowl
thaumictinkerer:ichor_chest, Ichorcloth Robe
thaumictinkerer:ichor_legs, Ichorcloth Leggings
thaumictinkerer:ichor_boots, Ichorcloth Boots
thaumictinkerer:kami_helm, Cowl of the Abyssal Depths
thaumictinkerer:kami_chest, Robes of the Stratosphere
thaumictinkerer:kami_legs, Leggings of the Burning Mantle
thaumictinkerer:kami_boots, Boots of the Horizontal Shield
thaumictinkerer:block_talisman:0, Black Hole Ring
thaumictinkerer:revealing_helm, Helmet of Revealing
thaumictinkerer:sky_pearl, Celestial Pearl
thaumictinkerer:infused_seeds, Infused Seeds
thaumictinkerer:infused_terra_fruit, Imbued Grain
thaumictinkerer:infused_aer_fruit, Imbued Grain
thaumictinkerer:infused_aqua_fruit, Imbued Grain
thaumictinkerer:infused_ignis_fruit, Imbued Grain
thaumicwonders:vishroom_crop, Vishroom
thaumicwonders:meaty_orb, Meaty Orb
thaumicwonders:coalescence_matrix_precursor, Coalescence Matrix
thaumicwonders:primordial_accelerator, Primordial Accelerator
thaumicwonders:cinderpearl_crop, Cinderpearl
thaumicwonders:catalyzation_chamber, Catalyzation Chamber
thaumicwonders:alkahest_vat, Alkahest Vat
thaumicwonders:void_beacon, Void Beacon
thaumicwonders:primordial_accelerator_tunnel, Primordial Accelerator Tunnel
thaumicwonders:dimensional_ripper, Dimensional Ripper
thaumicwonders:creative_essentia_jar, Creative Essentia Jar
thaumicwonders:hexamite, Hexamite
thaumicwonders:coalescence_matrix, Coalescence Matrix
thaumicwonders:portal_generator, Portal Generator
thaumicwonders:placeholder_obsidian, Catalyzation Chamber
thaumicwonders:shimmerleaf_crop, Shimmerleaf
thaumicwonders:flux_distiller, Flux Distiller
thaumicwonders:primordial_accretion_chamber, Primordial Accretion Chamber
thaumicwonders:placeholder_void_metal_block, Primordial Accretion Chamber
thaumicwonders:meteorb, Meteorb
thaumicwonders:everburning_urn, Everburning Urn
thaumicwonders:inspiration_engine, Inspiration Engine
thaumicwonders:flux_capacitor, Flux Capacitor
thaumicwonders:placeholder_arcane_stone, Catalyzation Chamber
thaumicwonders:primordial_accelerator_terminus, Primordial Accelerator Terminus
thaumicwonders:placeholder_adv_alch_construct, Primordial Accretion Chamber
thaumicwonders:madness_engine, Madness Engine
thaumicwonders:placeholder_thaumium_block, Primordial Accretion Chamber
thaumicwonders:portal_anchor, Portal Anchor
thaumicwonders:ore_diviner, Ore Diviner
thaumicwonders:disjunction_cloth, Disjunction Cloth
thaumicwonders:primal_destroyer, Primal Destroyer
thaumicwonders:flying_carpet, Flying Carpet
thaumicwonders:timewinder, Timewinder
thaumicwonders:alchemist_stone, Alchemist's Stone
thaumicwonders:transmuter_stone, Transmuter's Stone
thaumicwonders:eldritch_cluster:0, Eldritch Iron Cluster
thaumicwonders:eldritch_cluster:1, Eldritch Gold Cluster
thaumicwonders:eldritch_cluster:2, Eldritch Copper Cluster
thaumicwonders:eldritch_cluster:3, Eldritch Tin Cluster
thaumicwonders:eldritch_cluster:4, Eldritch Silver Cluster
thaumicwonders:eldritch_cluster:5, Eldritch Lead Cluster
thaumicwonders:eldritch_cluster:6, Eldritch Cinnabar Cluster
thaumicwonders:eldritch_cluster:7, Eldritch Quartz Cluster
thaumicwonders:eldritch_cluster:8, Eldritch Void Cluster
thaumicwonders:alienist_stone, Alienist's Stone
thaumicwonders:void_fortress_helm, Void Fortress Helm
thaumicwonders:void_fortress_chest, Void Fortress Cuirass
thaumicwonders:void_fortress_legs, Void Fortress Thigh Guards
thaumicwonders:structure_diviner, Structure Diviner
thaumicwonders:night_vision_goggles, Night-Vision Goggles
thaumicwonders:cleansing_charm, Cleansing Charm
thaumicwonders:bone_bow, Bow of Bone
thaumicwonders:primal_arrow:0, Air Arrow
thaumicwonders:primal_arrow:1, Earth Arrow
thaumicwonders:primal_arrow:2, Fire Arrow
thaumicwonders:primal_arrow:3, Water Arrow
thaumicwonders:primal_arrow:4, Order Arrow
thaumicwonders:primal_arrow:5, Entropy Arrow
thaumicwonders:primordial_grain, Primordial Grain
thaumicwonders:shimmerleaf_seed, Shimmerleaf Seed
thaumicwonders:cinderpearl_seed, Cinderpearl Seed
thaumicwonders:vishroom_spore, Vishroom Spore
thaumicwonders:panacea:0, Panacea
thaumicwonders:panacea:1, Enchanted Panacea
thaumicwonders:lethe_water, Lethe Water
twilightforest:naga_scale, Naga Scale
twilightforest:naga_chestplate, Naga Scale Tunic
twilightforest:naga_leggings, Naga Scale Leggings
twilightforest:twilight_scepter, Scepter of Twilight
twilightforest:lifedrain_scepter, Scepter of Life Draining
twilightforest:zombie_scepter, Zombie Scepter
twilightforest:shield_scepter, Scepter of Fortification
twilightforest:ore_meter, Ore Meter [WIP]
twilightforest:magic_map:0, Magic Map
twilightforest:maze_map:0, Maze Map
twilightforest:ore_map:0, Maze/Ore Map
twilightforest:raven_feather, Raven Feather
twilightforest:magic_map_focus, Magic Map Focus
twilightforest:maze_map_focus, Maze Map Focus
twilightforest:liveroot, Liveroot
twilightforest:ironwood_raw, Raw Ironwood Materials
twilightforest:ironwood_ingot, Ironwood Ingot
twilightforest:ironwood_helmet, Ironwood Helm
twilightforest:ironwood_chestplate, Ironwood Plate
twilightforest:ironwood_leggings, Ironwood Legs
twilightforest:ironwood_boots, Ironwood Boots
twilightforest:ironwood_sword, Ironwood Sword
twilightforest:ironwood_shovel, Ironwood Shovel
twilightforest:ironwood_pickaxe, Ironwood Pick
twilightforest:ironwood_axe, Ironwood Axe
twilightforest:ironwood_hoe, Ironwood Hoe
twilightforest:torchberries, Torchberries
twilightforest:raw_venison, Raw Venison
twilightforest:cooked_venison, Venison Steak
twilightforest:hydra_chop, Hydra Chop
twilightforest:fiery_blood, Fiery Blood
twilightforest:fiery_tears, Fiery Tears
twilightforest:trophy:0, Naga Trophy
twilightforest:trophy:1, Twilight Lich Trophy
twilightforest:trophy:2, Hydra Trophy
twilightforest:trophy:3, Ur-Ghast Trophy
twilightforest:trophy:4, Knight Phantom Trophy
twilightforest:trophy:5, Snow Queen Trophy
twilightforest:trophy:6, Minoshroom Trophy
twilightforest:trophy:8, Questing Ram Trophy
twilightforest:fiery_ingot, Fiery Ingot
twilightforest:fiery_helmet, Fiery Helm
twilightforest:fiery_chestplate, Fiery Plate
twilightforest:fiery_leggings, Fiery Legs
twilightforest:fiery_boots, Fiery Boots
twilightforest:fiery_sword, Fiery Sword
twilightforest:fiery_pickaxe, Fiery Pick
twilightforest:steeleaf_ingot, Steeleaf
twilightforest:steeleaf_helmet, Steeleaf Helm
twilightforest:steeleaf_chestplate, Steeleaf Plate
twilightforest:steeleaf_leggings, Steeleaf Legs
twilightforest:steeleaf_boots, Steeleaf Boots
twilightforest:steeleaf_sword, Steeleaf Sword
twilightforest:steeleaf_shovel, Steeleaf Shovel
twilightforest:steeleaf_pickaxe, Steeleaf Pick
twilightforest:steeleaf_axe, Steeleaf Axe
twilightforest:steeleaf_hoe, Steeleaf Hoe
twilightforest:minotaur_axe_gold, Golden Minotaur Axe
twilightforest:minotaur_axe, Diamond Minotaur Axe
twilightforest:mazebreaker_pickaxe, Mazebreaker
twilightforest:transformation_powder, Transformation Powder
twilightforest:raw_meef, Raw Meef
twilightforest:cooked_meef, Meef Steak
twilightforest:meef_stroganoff, Meef Stroganoff
twilightforest:maze_wafer, Maze Wafer
twilightforest:magic_map_empty, Blank Magic Map
twilightforest:maze_map_empty, Blank Maze Map
twilightforest:ore_map_empty, Blank Maze/Ore Map
twilightforest:ore_magnet, Ore Magnet
twilightforest:crumble_horn, Crumble Horn
twilightforest:peacock_fan, Peacock Feather Fan
twilightforest:moonworm_queen, Moonworm Queen
twilightforest:charm_of_life_1, Charm of Life I
twilightforest:charm_of_life_2, Charm of Life II
twilightforest:charm_of_keeping_1, Charm of Keeping I
twilightforest:charm_of_keeping_2, Charm of Keeping II
twilightforest:charm_of_keeping_3, Charm of Keeping III
twilightforest:tower_key, Tower Key
twilightforest:borer_essence, Borer Essence
twilightforest:carminite, Carminite
twilightforest:experiment_115, Experiment 115
twilightforest:armor_shard, Armor Shard
twilightforest:knightmetal_ingot, Knightmetal Ingot
twilightforest:armor_shard_cluster, Armor Shard Cluster
twilightforest:knightmetal_helmet, Knightly Helm
twilightforest:knightmetal_chestplate, Knightly Plate
twilightforest:knightmetal_leggings, Knightly Greaves
twilightforest:knightmetal_boots, Knightly Boots
twilightforest:knightmetal_sword, Knightly Sword
twilightforest:knightmetal_pickaxe, Knightly Pick
